data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;params
_scaled;4;0.7977104121388826;0.8709155063720153;{0: 1, 1: 40};7;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.7867266269550913;0.8812457342718458;{0: 1, 1: 40};7;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7740586233924852;0.9034561948689241;{0: 1, 1: 40};9;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7726432800692877;0.9007660327089513;{0: 1, 1: 40};9;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7341636860691598;0.9194396309678161;{0: 1, 1: 40};9;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7491869615383675;0.9316079186798096;{0: 1, 1: 40};11;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7150996386444511;0.9291325564149852;{0: 1, 1: 40};11;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.6926840528282809;0.9440303506693921;{0: 1, 1: 40};11;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.675148331965703;0.9672618105446302;{0: 1, 1: 40};15;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': None}
_scaled;4;0.6407239361445277;0.9728809517328393;{0: 1, 1: 40};15;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6400905545133093;0.9770588436850486;{0: 1, 1: 40};15;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.5963563909552996;0.9876945714361738;{0: 1, 1: 40};20;;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': None}
_scaled;4;0.5763398807520115;0.9920628368386634;{0: 1, 1: 40};20;0.5;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.5780265633958979;0.9914783065609383;{0: 1, 1: 40};20;0.75;{'class_weight': {0: 1, 1: 40}, 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.7948558857115632;0.8040927671778528;{0: 1, 1: 50};3;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': None}
_scaled;4;0.7886927681839865;0.7975599226430197;{0: 1, 1: 50};3;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.8008024894894186;0.805923054854424;{0: 1, 1: 50};3;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8071600786495559;0.8346809259786226;{0: 1, 1: 50};5;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': None}
_scaled;4;0.8019474359902397;0.8364208389234962;{0: 1, 1: 50};5;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.8194535707350903;0.84733769892258;{0: 1, 1: 50};5;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.8032932916172046;0.8704648802413573;{0: 1, 1: 50};7;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': None}
_scaled;4;0.8026884960804216;0.869068848485101;{0: 1, 1: 50};7;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.7905804178687632;0.8829564574489306;{0: 1, 1: 50};7;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7733781105799822;0.9009246571064957;{0: 1, 1: 50};9;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7665439442631578;0.8971859215182498;{0: 1, 1: 50};9;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7557227896845302;0.9116614486667334;{0: 1, 1: 50};9;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7495808472917281;0.9255734479690612;{0: 1, 1: 50};11;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7492698336435045;0.9250849863855812;{0: 1, 1: 50};11;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7297822963986859;0.9362872706957415;{0: 1, 1: 50};11;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.6844394379286323;0.961355750004752;{0: 1, 1: 50};15;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': None}
_scaled;4;0.6664708339533986;0.9665838825288311;{0: 1, 1: 50};15;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6610298240714114;0.9701162149723483;{0: 1, 1: 50};15;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.614370960752474;0.9836283361296506;{0: 1, 1: 50};20;;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': None}
_scaled;4;0.6001330683228476;0.9892988315752909;{0: 1, 1: 50};20;0.5;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.6033899046670386;0.9881077134927333;{0: 1, 1: 50};20;0.75;{'class_weight': {0: 1, 1: 50}, 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.7950508149823147;0.8030698202497706;{0: 1, 1: 60};3;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': None}
_scaled;4;0.7906452980767427;0.796318219279722;{0: 1, 1: 60};3;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.7997237218232888;0.8052476238340077;{0: 1, 1: 60};3;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8066034753677019;0.8335792161395295;{0: 1, 1: 60};5;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': None}
_scaled;4;0.8059008222970481;0.8331371979542422;{0: 1, 1: 60};5;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.8227021843814031;0.8456646216182984;{0: 1, 1: 60};5;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.8029552400756357;0.8672117964100805;{0: 1, 1: 60};7;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': None}
_scaled;4;0.7998750271900052;0.8680891114256957;{0: 1, 1: 60};7;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.7953857934047851;0.8787544254588227;{0: 1, 1: 60};7;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7768609113241;0.8965195540866282;{0: 1, 1: 60};9;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7819187113599567;0.8959676224984874;{0: 1, 1: 60};9;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7857731899380732;0.9025960144534769;{0: 1, 1: 60};9;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7445674891103764;0.920366616234487;{0: 1, 1: 60};11;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7426288955529359;0.9245122174511997;{0: 1, 1: 60};11;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7399933173021198;0.9305238649554588;{0: 1, 1: 60};11;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.6925139691147155;0.9543717021251706;{0: 1, 1: 60};15;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': None}
_scaled;4;0.6703997887502763;0.9636008073705705;{0: 1, 1: 60};15;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6727459002448946;0.962410808188762;{0: 1, 1: 60};15;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.6290691562006188;0.9794825397644312;{0: 1, 1: 60};20;;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': None}
_scaled;4;0.600527369596425;0.9864378186153081;{0: 1, 1: 60};20;0.5;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.6173984320789166;0.9842145145922091;{0: 1, 1: 60};20;0.75;{'class_weight': {0: 1, 1: 60}, 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.788339577882221;0.7954285283717504;{0: 1, 1: 70};3;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': None}
_scaled;4;0.7909776052797796;0.7972701976990721;{0: 1, 1: 70};3;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.7974553064042789;0.805204745925607;{0: 1, 1: 70};3;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8051855319970411;0.8307907573046744;{0: 1, 1: 70};5;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': None}
_scaled;4;0.7954238337754224;0.8293215792074279;{0: 1, 1: 70};5;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.8147736611364857;0.8444682818118027;{0: 1, 1: 70};5;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.8073490735551534;0.8633385111426003;{0: 1, 1: 70};7;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': None}
_scaled;4;0.8047498291667272;0.8668081047399534;{0: 1, 1: 70};7;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.8054437879142821;0.8719556108377018;{0: 1, 1: 70};7;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7792714563154707;0.890346793697053;{0: 1, 1: 70};9;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7792634004764193;0.89551410777822;{0: 1, 1: 70};9;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7782169336245612;0.8988061275916317;{0: 1, 1: 70};9;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.748804712840356;0.9137199352415823;{0: 1, 1: 70};11;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7413678913887458;0.92124680311401;{0: 1, 1: 70};11;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7408597856459966;0.9261793895042911;{0: 1, 1: 70};11;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.6981590334175571;0.9470462637917607;{0: 1, 1: 70};15;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': None}
_scaled;4;0.6668048142938201;0.9602970271076147;{0: 1, 1: 70};15;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6851129481160311;0.9564409514791445;{0: 1, 1: 70};15;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.6343713437151701;0.9757792425653902;{0: 1, 1: 70};20;;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': None}
_scaled;4;0.6168393488959133;0.9820068517432277;{0: 1, 1: 70};20;0.5;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.6124823858889441;0.9827464162056687;{0: 1, 1: 70};20;0.75;{'class_weight': {0: 1, 1: 70}, 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.7830277493950039;0.788930875527031;{0: 1, 1: 80};3;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': None}
_scaled;4;0.7909776052797796;0.7972701976990721;{0: 1, 1: 80};3;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.7974553064042789;0.805204745925607;{0: 1, 1: 80};3;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8088776560534939;0.8285683720894207;{0: 1, 1: 80};5;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': None}
_scaled;4;0.7941930187501429;0.8269354384158745;{0: 1, 1: 80};5;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.8128385180875674;0.843916439838876;{0: 1, 1: 80};5;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.8097174777743202;0.8565459986154033;{0: 1, 1: 80};7;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': None}
_scaled;4;0.800061458701356;0.8661399985111785;{0: 1, 1: 80};7;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.794020727603361;0.8688075535872073;{0: 1, 1: 80};7;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7850158856909917;0.8842286986871446;{0: 1, 1: 80};9;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7801019702456454;0.8886269331359901;{0: 1, 1: 80};9;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.767993921252001;0.8984209707451029;{0: 1, 1: 80};9;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7656728450750269;0.9064388022381338;{0: 1, 1: 80};11;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7578158600477359;0.9205327437701506;{0: 1, 1: 80};11;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7482296806122589;0.9210157502430891;{0: 1, 1: 80};11;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.7108642231716593;0.9407718211818643;{0: 1, 1: 80};15;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': None}
_scaled;4;0.6748410632755236;0.9540823245900669;{0: 1, 1: 80};15;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6882681253178039;0.9509608332887032;{0: 1, 1: 80};15;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.634925251026762;0.9703388908322983;{0: 1, 1: 80};20;;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': None}
_scaled;4;0.6276334583668608;0.9782271553325284;{0: 1, 1: 80};20;0.5;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.6329829889172539;0.9795489800303325;{0: 1, 1: 80};20;0.75;{'class_weight': {0: 1, 1: 80}, 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.7731465784426044;0.7769263586590883;{0: 1, 1: 90};3;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': None}
_scaled;4;0.7919783581218447;0.7976084485554669;{0: 1, 1: 90};3;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.7978327200842238;0.8065618182082226;{0: 1, 1: 90};3;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8096523760021461;0.8262123018912397;{0: 1, 1: 90};5;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': None}
_scaled;4;0.7915529986461749;0.8261665120461352;{0: 1, 1: 90};5;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.8048750249519162;0.8398410003427548;{0: 1, 1: 90};5;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.8145546584908433;0.851229861051356;{0: 1, 1: 90};7;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': None}
_scaled;4;0.8017724954159354;0.8664539560397173;{0: 1, 1: 90};7;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.7969942682364219;0.8687325745313446;{0: 1, 1: 90};7;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.8020470647926986;0.8763115165433873;{0: 1, 1: 90};9;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7832998222903236;0.8889307523359998;{0: 1, 1: 90};9;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7856284950753423;0.891942990363852;{0: 1, 1: 90};9;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7797706390415435;0.8976856553748722;{0: 1, 1: 90};11;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7487486389715626;0.9144584520703241;{0: 1, 1: 90};11;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7617038776790093;0.9124966548182579;{0: 1, 1: 90};11;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.7262220090012745;0.9318535716679053;{0: 1, 1: 90};15;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': None}
_scaled;4;0.6961971946545016;0.948432591311016;{0: 1, 1: 90};15;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6953286630483475;0.9490539062963778;{0: 1, 1: 90};15;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.6550029964636198;0.9637783986768863;{0: 1, 1: 90};20;;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': None}
_scaled;4;0.6228372457926628;0.9752523984479314;{0: 1, 1: 90};20;0.5;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.6395758706669865;0.9755009485384736;{0: 1, 1: 90};20;0.75;{'class_weight': {0: 1, 1: 90}, 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.789103833304977;0.7956892922796222;balanced;3;;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': None}
_scaled;4;0.7909776052797796;0.7972701976990721;balanced;3;0.5;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.7987920608044288;0.8048608239402164;balanced;3;0.75;{'class_weight': 'balanced', 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8052773675675702;0.8311941845015285;balanced;5;;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': None}
_scaled;4;0.7953066564020445;0.8294863003967261;balanced;5;0.5;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.816257804125988;0.844222102764783;balanced;5;0.75;{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.806409738530009;0.8638829932531022;balanced;7;;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None}
_scaled;4;0.8025157254512716;0.8668886521241173;balanced;7;0.5;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.7985246571342326;0.8747659023818443;balanced;7;0.75;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7755706522633976;0.8916052201157155;balanced;9;;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None}
_scaled;4;0.7815821961477697;0.8948559258449862;balanced;9;0.5;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7758734406428548;0.9010897451250572;balanced;9;0.75;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7487167228972856;0.9153182073875837;balanced;11;;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': None}
_scaled;4;0.7429137019683452;0.9220783883278334;balanced;11;0.5;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7368766789571252;0.9242011012842986;balanced;11;0.75;{'class_weight': 'balanced', 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.6962075149162165;0.9486986685872968;balanced;15;;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None}
_scaled;4;0.6820201762467816;0.9590746016548768;balanced;15;0.5;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.684968122367544;0.9588469471964024;balanced;15;0.75;{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.6344525931894797;0.9764063889688906;balanced;20;;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None}
_scaled;4;0.6123261499345146;0.9814709527729142;balanced;20;0.5;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.617634907794827;0.9816341335437446;balanced;20;0.75;{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 0.75}
_scaled;4;0.8034481369679887;0.8129117568291764;;3;;{'class_weight': None, 'max_depth': 3, 'max_features': None}
_scaled;4;0.7728869111953963;0.784030357999989;;3;0.5;{'class_weight': None, 'max_depth': 3, 'max_features': 0.5}
_scaled;4;0.8020951832084541;0.8086403556988593;;3;0.75;{'class_weight': None, 'max_depth': 3, 'max_features': 0.75}
_scaled;4;0.8152750862017252;0.8439758875897289;;5;;{'class_weight': None, 'max_depth': 5, 'max_features': None}
_scaled;4;0.7982438726579368;0.8256362936847171;;5;0.5;{'class_weight': None, 'max_depth': 5, 'max_features': 0.5}
_scaled;4;0.8146546444365608;0.84115988684236;;5;0.75;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75}
_scaled;4;0.8097057352235545;0.8714297079600979;;7;;{'class_weight': None, 'max_depth': 7, 'max_features': None}
_scaled;4;0.7962319734455278;0.8608040470084064;;7;0.5;{'class_weight': None, 'max_depth': 7, 'max_features': 0.5}
_scaled;4;0.8012444043628859;0.8696286329194941;;7;0.75;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75}
_scaled;4;0.7802563734344069;0.9047126152695585;;9;;{'class_weight': None, 'max_depth': 9, 'max_features': None}
_scaled;4;0.7709004323047123;0.8965599423139738;;9;0.5;{'class_weight': None, 'max_depth': 9, 'max_features': 0.5}
_scaled;4;0.7698214153726356;0.9042504219217915;;9;0.75;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75}
_scaled;4;0.7351493225768441;0.9389646018247444;;11;;{'class_weight': None, 'max_depth': 11, 'max_features': None}
_scaled;4;0.7174671991215931;0.9338258070666026;;11;0.5;{'class_weight': None, 'max_depth': 11, 'max_features': 0.5}
_scaled;4;0.7194285484677705;0.9388251136027437;;11;0.75;{'class_weight': None, 'max_depth': 11, 'max_features': 0.75}
_scaled;4;0.6316252228277752;0.9866920591829962;;15;;{'class_weight': None, 'max_depth': 15, 'max_features': None}
_scaled;4;0.5999982046508173;0.9847533198771521;;15;0.5;{'class_weight': None, 'max_depth': 15, 'max_features': 0.5}
_scaled;4;0.6287683166322787;0.9838766314797495;;15;0.75;{'class_weight': None, 'max_depth': 15, 'max_features': 0.75}
_scaled;4;0.5554225539822167;0.9993504871722998;;20;;{'class_weight': None, 'max_depth': 20, 'max_features': None}
_scaled;4;0.5432082688205861;0.9987662773653287;;20;0.5;{'class_weight': None, 'max_depth': 20, 'max_features': 0.5}
_scaled;4;0.5474715986532158;0.9982300415486565;;20;0.75;{'class_weight': None, 'max_depth': 20, 'max_features': 0.75}
_woe_scaled;4;0.794780462440793;0.8043788675186536;{0: 1, 1: 30};3;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': None}
_woe_scaled;4;0.7867463572457014;0.7970191646784022;{0: 1, 1: 30};3;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.5}
_woe_scaled;4;0.8017773477322708;0.808564604582577;{0: 1, 1: 30};3;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 3, 'max_features': 0.75}
_woe_scaled;4;0.8105102804755494;0.8385594258473356;{0: 1, 1: 30};5;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': None}
_woe_scaled;4;0.7981992796711143;0.8362544966755636;{0: 1, 1: 30};5;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.5}
_woe_scaled;4;0.8110138217387458;0.8481304477369629;{0: 1, 1: 30};5;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 5, 'max_features': 0.75}
_woe_scaled;4;0.8041316448185253;0.8726862242923081;{0: 1, 1: 30};7;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': None}
_woe_scaled;4;0.7876425238090232;0.8733084126629177;{0: 1, 1: 30};7;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.5}
_woe_scaled;4;0.7939913707131347;0.8833420278473565;{0: 1, 1: 30};7;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 7, 'max_features': 0.75}
_woe_scaled;4;0.7733413867547553;0.9062570604042922;{0: 1, 1: 30};9;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': None}
_woe_scaled;4;0.7554247066892534;0.9090124018945346;{0: 1, 1: 30};9;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.5}
_woe_scaled;4;0.7412137657410182;0.9217584117218163;{0: 1, 1: 30};9;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 9, 'max_features': 0.75}
_woe_scaled;4;0.7324449674316342;0.9358160148127419;{0: 1, 1: 30};11;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': None}
_woe_scaled;4;0.6951466999280111;0.9391888965417347;{0: 1, 1: 30};11;0.5;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.5}
_woe_scaled;4;0.7014129282796984;0.9483790100384618;{0: 1, 1: 30};11;0.75;{'class_weight': {0: 1, 1: 30}, 'max_depth': 11, 'max_features': 0.75}
_woe_scaled;4;0.6399362515000919;0.9746732179966173;{0: 1, 1: 30};15;;{'class_weight': {0: 1, 1: 30}, 'max_depth': 15, 'max_features': None}
