dataset;data_variant;max_depth;class_weight;max_features;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
4;_pca;5;80;;0.7574072249843485;0.7146601581994102;0.06877151733982702;0.061933534743202415;0.6601547536964683;0.6574580556193979;0.8575916230366493;0.7735849056603774;0.035822070594410185;0.03225806451612903;42266.0;14057.0;22044.0;7380.0;136.0;72.0;819.0;246.0
4;_pca;6;50;0.75;0.7849051672974735;0.7060905100597538;0.07797416406286435;0.06440677966101695;0.6970658086263695;0.695518271661687;0.875392670157068;0.7169811320754716;0.04080437329168294;0.03371783496007098;44658.0;14903.0;19652.0;6534.0;119.0;90.0;836.0;228.0
4;_pca;6;50;;0.7810709089887742;0.7193070201611684;0.08955748068368063;0.07645803698435277;0.7616793074389029;0.7612502872902781;0.8010471204188482;0.6761006289308176;0.04743009486018972;0.04052016584998115;48946.0;16346.0;15364.0;5091.0;190.0;103.0;765.0;215.0
4;_pca;6;60;0.75;0.78283392533385;0.7055814859572425;0.07856939027870256;0.0648959081119885;0.703148701447943;0.7006205470006895;0.8649214659685864;0.710691823899371;0.04115390364207065;0.034000300887618476;45065.0;15016.0;19245.0;6421.0;129.0;92.0;826.0;226.0
4;_pca;6;60;;0.7849016665838978;0.7132689234477626;0.0735930735930736;0.06261319534282019;0.6655481498506091;0.6669271431854746;0.9078534031413612;0.7610062893081762;0.03835095324457027;0.03264975715056665;42570.0;14267.0;21740.0;7170.0;88.0;76.0;867.0;242.0
4;_pca;6;70;0.75;0.7816554467439701;0.6930838440444033;0.07604459349225053;0.060836501901140684;0.6876120432084578;0.6820960698689956;0.8785340314136125;0.7044025157232704;0.03974231443323386;0.031791087141640646;44038.0;14615.0;20272.0;6822.0;116.0;94.0;839.0;224.0
4;_pca;6;70;;0.7844664383333022;0.7165631308708302;0.073038660118373;0.06286887349243007;0.66164100206849;0.6642610894047345;0.9109947643979057;0.7704402515723271;0.03804442889627427;0.03277153558052434;42312.0;14206.0;21998.0;7231.0;85.0;73.0;870.0;245.0
4;_pca;6;80;0.75;0.7745814815508323;0.7103959444714848;0.07046003850723034;0.06107634543178974;0.6523251359840649;0.655159733394622;0.900523560209424;0.7672955974842768;0.0366643929058663;0.03180396246089677;41714.0;14009.0;22596.0;7428.0;95.0;74.0;860.0;244.0
4;_pca;6;80;;0.7887113384856239;0.7212279627036429;0.07515603328710126;0.06452462470371345;0.6730560024515437;0.6734543783038383;0.9078534031413612;0.7704402515723271;0.03920061491160646;0.03367234744365036;43060.0;14406.0;21250.0;7031.0;88.0;73.0;867.0;245.0
4;_pca;7;50;0.75;0.8064039448971402;0.7192836960020044;0.09505436688881094;0.07644444444444444;0.7628131464031257;0.7612043208457826;0.8513089005235602;0.6761006289308176;0.0503374404061668;0.040512530619935934;48972.0;16345.0;15338.0;5092.0;142.0;103.0;813.0;215.0
4;_pca;7;50;;0.8104554509773911;0.7185798638279843;0.09403747870528109;0.07493093922651935;0.7555504481728338;0.7537117903930131;0.8670157068062827;0.6823899371069182;0.04971480036025218;0.03964194373401535;48483.0;16180.0;15827.0;5257.0;127.0;101.0;828.0;217.0
4;_pca;7;60;0.75;0.8071364081538946;0.7266020543449975;0.08844822159269752;0.07305790397192535;0.7337623534819582;0.7328889910365434;0.8827225130890053;0.720125786163522;0.04655658032804993;0.03848092757519744;47046.0;15715.0;17264.0;5722.0;112.0;89.0;843.0;229.0
4;_pca;7;60;;0.8100833576890731;0.7082610504438485;0.08034073077785249;0.06358302633374266;0.6856967746878112;0.6845322914272581;0.9382198952879581;0.7327044025157232;0.0419672131147541;0.03323349022963914;43856.0;14659.0;20454.0;6778.0;59.0;85.0;896.0;233.0
4;_pca;7;70;0.75;0.8060842809005138;0.7102394965736957;0.07912711789230906;0.0636770085354288;0.6818815597946832;0.6823259020914733;0.9340314136125655;0.7389937106918238;0.041313510258904174;0.03327198074472604;43611.0;14609.0;20699.0;6828.0;63.0;83.0;892.0;235.0
4;_pca;7;70;;0.8103265351646679;0.7167565453605019;0.08174161181939522;0.06582984658298466;0.6943078219566383;0.6921167547690186;0.9298429319371728;0.7421383647798742;0.04274985557481225;0.034442498540572096;44426.0;14821.0;19884.0;6616.0;67.0;82.0;888.0;236.0
4;_pca;7;80;0.75;0.7974072331255428;0.7132455992885985;0.07620849819370376;0.06260509636528264;0.6708802574120891;0.6668811767409791;0.9277486910994764;0.7610062893081762;0.039736287392922814;0.03264535275866721;42899.0;14266.0;21411.0;7171.0;69.0;76.0;886.0;242.0
4;_pca;7;80;;0.8131957769996605;0.7204472634893588;0.08213891951488424;0.06623250658168214;0.6938634796598483;0.6902321305447023;0.9361256544502617;0.7515723270440252;0.042953923028876184;0.0346427018408465;44391.0;14777.0;19919.0;6660.0;61.0;79.0;894.0;239.0
4;_scaled;5;50;0.75;0.7783917233361638;0.7601189444101673;0.0855786219081272;0.08206839032527105;0.7462345820884088;0.7470466559411629;0.8115183246073299;0.7735849056603774;0.04517106720289095;0.0433327461687511;47928.0;16006.0;16382.0;5431.0;180.0;72.0;775.0;246.0
4;_scaled;5;50;;0.7774843872245121;0.7634076508523;0.0860960474087326;0.08404509736932013;0.7495288439439209;0.753527924615031;0.806282722513089;0.7735849056603774;0.0454760217339948;0.0444364161849711;48148.0;16147.0;16162.0;5290.0;185.0;72.0;770.0;246.0
4;_scaled;5;60;0.75;0.7792371863706637;0.7554307884181909;0.0838176486270328;0.07940606843124595;0.7367195280778365;0.7378074005975638;0.8230366492146597;0.7735849056603774;0.044157303370786515;0.041850969717591016;47296.0;15805.0;17014.0;5632.0;169.0;72.0;786.0;246.0
4;_scaled;5;60;;0.7783245584826767;0.7594425437944095;0.08470153310862238;0.08167330677290838;0.7420363134911515;0.745713629050793;0.8157068062827225;0.7735849056603774;0.04466999254544412;0.04311251314405889;47650.0;15977.0;16660.0;5460.0;176.0;72.0;779.0;246.0
4;_scaled;5;70;0.75;0.7780881381984025;0.7577056274008115;0.07788860783658665;0.0750255437162458;0.7039607753006971;0.7087106412319008;0.8544502617801047;0.8081761006289309;0.0408040804080408;0.03933874177253942;45128.0;15161.0;19182.0;6276.0;139.0;61.0;816.0;257.0
4;_scaled;5;70;;0.7741977056486049;0.7383616846556078;0.07078182494728573;0.0656273573045009;0.6556347199877423;0.6583773845093082;0.8963350785340314;0.8207547169811321;0.03684573002754821;0.03418019905709796;41934.0;14062.0;22376.0;7375.0;99.0;57.0;856.0;261.0
4;_scaled;5;80;0.75;0.7746923239120719;0.7476268768246754;0.07181222245717912;0.06802370523061066;0.6637248142189535;0.6674787405194208;0.8890052356020942;0.8301886792452831;0.0374173644777435;0.035464803868887694;42469.0;14257.0;21841.0;7180.0;106.0;54.0;849.0;264.0
4;_scaled;5;80;;0.7757073680251335;0.7563171798128376;0.07430533874492662;0.07184810818194236;0.6819888148318394;0.6876580096529533;0.8722513089005236;0.8270440251572327;0.03880555296748346;0.03755533342853063;43677.0;14697.0;20633.0;6740.0;122.0;55.0;833.0;263.0
4;_scaled;6;50;0.75;0.7922007765071184;0.7523492855912733;0.08085475021657523;0.07433524313206993;0.7073776143415307;0.7103654332337394;0.8795811518324608;0.7955974842767296;0.04237501891741916;0.03898905840653413;45327.0;15201.0;18983.0;6236.0;115.0;65.0;840.0;253.0
4;_scaled;6;50;;0.7847004162592677;0.7611918557317141;0.08664577491890704;0.0827029752899647;0.745453152531985;0.7491611123879568;0.8251308900523561;0.7735849056603774;0.04572356968782639;0.04368673415023974;47864.0;16052.0;16446.0;5385.0;167.0;72.0;788.0;246.0
4;_scaled;6;60;0.75;0.7922007765071184;0.7523492855912733;0.08085475021657523;0.07433524313206993;0.7073776143415307;0.7103654332337394;0.8795811518324608;0.7955974842767296;0.04237501891741916;0.03898905840653413;45327.0;15201.0;18983.0;6236.0;115.0;65.0;840.0;253.0
4;_scaled;6;60;;0.7880126204795002;0.75529363062688;0.07913125590179415;0.07435376125471972;0.7011568221864706;0.7070098827855665;0.8774869109947644;0.8050314465408805;0.041433868974042026;0.0389768574908648;44923.0;15125.0;19387.0;6312.0;117.0;62.0;838.0;256.0
4;_scaled;6;70;0.75;0.7853244795130915;0.7356505812116417;0.07287584424247477;0.0656071201525747;0.6592660691028882;0.6621925994024362;0.9151832460732985;0.8113207547169812;0.03794885154791368;0.03418576917980654;42153.0;14148.0;22157.0;7289.0;81.0;60.0;874.0;258.0
4;_scaled;6;70;;0.7839091328732473;0.7405911955553248;0.07307012374779022;0.06675224646983312;0.6625756531065655;0.6658239485175822;0.9089005235602095;0.8176100628930818;0.03806516686400912;0.034796573875803;42375.0;14225.0;21935.0;7212.0;87.0;58.0;868.0;260.0
4;_scaled;6;80;0.75;0.7828011163205709;0.7517113918420598;0.07006770587309086;0.06625559182686495;0.6380295717459588;0.6450011491611124;0.9319371727748691;0.8616352201257862;0.03640230684281566;0.0344524078963913;40751.0;13758.0;23559.0;7679.0;65.0;44.0;890.0;274.0
4;_scaled;6;80;;0.7789785813317527;0.7537515223047907;0.07419127988748242;0.07078455120441393;0.6772542710488011;0.6826017007584463;0.8837696335078534;0.8270440251572327;0.038720924897921734;0.036974553634190915;43357.0;14587.0;20953.0;6850.0;111.0;55.0;844.0;263.0
4;_scaled;7;50;0.75;0.8040043278589228;0.7594233270343435;0.09237901402080506;0.0828804347826087;0.7540182333563166;0.7517811997242013;0.8554973821989529;0.7672955974842768;0.04882567381820355;0.04380610412926391;48394.0;16111.0;15916.0;5326.0;138.0;74.0;817.0;244.0
4;_scaled;7;50;;0.8018524880711149;0.7511816840512333;0.0840751730959446;0.07613200306983883;0.7162338159810006;0.7233279705814756;0.8900523560209425;0.779874213836478;0.044121463794445884;0.04001936420848798;45895.0;15488.0;18415.0;5949.0;105.0;70.0;850.0;248.0
4;_scaled;7;60;0.75;0.8094498099438177;0.7600435442981526;0.08370444859455058;0.07475560667050028;0.7068106948594193;0.7041599632268444;0.9151832460732985;0.8176100628930818;0.04385788839823364;0.0391684242241639;45256.0;15059.0;19054.0;6378.0;81.0;58.0;874.0;260.0
4;_scaled;7;60;;0.7994082165818218;0.7470944552165876;0.08406461906661349;0.07555898226676946;0.7185321382057764;0.724431165249368;0.8827225130890053;0.7704402515723271;0.04413381498350872;0.039727582292849034;46052.0;15515.0;18258.0;5922.0;112.0;73.0;843.0;245.0
4;_scaled;7;70;0.75;0.7961617932120348;0.7551591866528305;0.07965873788658598;0.07298858672678597;0.6958706810694859;0.6975867616639853;0.8994764397905759;0.8144654088050315;0.041674752571317676;0.038206225106947926;44557.0;14917.0;19753.0;6520.0;96.0;59.0;859.0;259.0
4;_scaled;7;70;;0.7959129983123304;0.7378306566293567;0.0795407194777536;0.07038039606781593;0.6953803723282004;0.7000689496667433;0.8994764397905759;0.7767295597484277;0.04161015307111025;0.03686017012386211;44525.0;14983.0;19785.0;6454.0;96.0;71.0;859.0;247.0
4;_scaled;7;80;0.75;0.7963778198044322;0.7580486685719131;0.07717721686269328;0.07139023081052068;0.679016318087796;0.6819122040910136;0.9172774869109948;0.8364779874213837;0.04028327048652626;0.03728623493131483;43440.0;14569.0;20870.0;6868.0;79.0;52.0;876.0;266.0
4;_scaled;7;80;;0.7833549210670502;0.7418795986366956;0.06691315064520806;0.061518180819510056;0.6055772619321229;0.6073086646747874;0.9664921465968587;0.8805031446540881;0.03465625352006909;0.03187250996015936;38600.0;12932.0;25710.0;8505.0;32.0;38.0;923.0;280.0
4;_woe_scaled;5;50;0.75;0.7800323775299779;0.7604454826384641;0.08593836297359991;0.08226049155659589;0.7464184478663909;0.7476901861641002;0.8146596858638744;0.7735849056603774;0.04536178648475307;0.043439872858908705;47937.0;16020.0;16373.0;5417.0;177.0;72.0;778.0;246.0
4;_woe_scaled;5;50;;0.7812014123343979;0.765722243590477;0.08579735586153932;0.08355704697986577;0.744656400827396;0.7489312801654792;0.818848167539267;0.7830188679245284;0.0452703485006368;0.04413328606876994;47818.0;16044.0;16492.0;5393.0;173.0;69.0;782.0;249.0
4;_woe_scaled;5;60;0.75;0.7792216366894322;0.7556873541689955;0.08380871141440528;0.0795472918350849;0.7366888837815062;0.7383130314870144;0.8230366492146597;0.7735849056603774;0.044152342433434445;0.0419294358275098;47294.0;15816.0;17016.0;5621.0;169.0;72.0;786.0;246.0
4;_woe_scaled;5;60;;0.7813909800451186;0.7621069989200475;0.08446181020178772;0.08143908421913328;0.73791465563472;0.7418064812686739;0.8261780104712042;0.7830188679245284;0.04450586642599278;0.042953251681904434;47371.0;15889.0;16939.0;5548.0;166.0;69.0;789.0;249.0
4;_woe_scaled;5;70;0.75;0.7774530843321901;0.7582420830615848;0.07790219159728203;0.07527826596367897;0.7047422048571209;0.7097678694552977;0.8523560209424084;0.8081761006289309;0.04081632653061224;0.03947772657450077;45181.0;15184.0;19129.0;6253.0;141.0;61.0;814.0;257.0
4;_woe_scaled;5;70;;0.7772641272110465;0.7410261397812459;0.07076319660075175;0.0656308266003729;0.6515130621313108;0.6544702367271892;0.9068062827225131;0.8301886792452831;0.03681816249309128;0.03416591173806134;41655.0;13974.0;22655.0;7463.0;89.0;54.0;866.0;264.0
4;_woe_scaled;5;80;0.75;0.7740652077103624;0.7462973997523239;0.0714465831722283;0.0675278168563755;0.6614724584386731;0.6648586531831763;0.8900523560209425;0.8301886792452831;0.03721704102631464;0.03519530729236102;42321.0;14200.0;21989.0;7237.0;105.0;54.0;850.0;264.0
4;_woe_scaled;5;80;;0.7783541110182111;0.7601903838159088;0.07366450433192563;0.0714952647725757;0.6739906534896193;0.6800275798666973;0.8858638743455497;0.8427672955974843;0.038430089942763694;0.03733110461067001;43142.0;14526.0;21168.0;6911.0;109.0;50.0;846.0;268.0
4;_woe_scaled;6;50;0.75;0.7847437681192457;0.744147323017307;0.08962127782596127;0.08109052778748689;0.758752777139355;0.7583084348425649;0.8115183246073299;0.7295597484276729;0.0474296205630355;0.04293116210214656;48745.0;16265.0;15565.0;5172.0;180.0;86.0;775.0;232.0
4;_woe_scaled;6;50;;0.7878080322651816;0.7644531306155847;0.08747449120291213;0.08341742347796838;0.7464950586072168;0.7494828774994254;0.8303664921465969;0.779874213836478;0.0461690731252911;0.04406538734896944;47927.0;16057.0;16383.0;5380.0;162.0;70.0;793.0;248.0
4;_woe_scaled;6;60;0.75;0.7843711863592661;0.7548463642036648;0.07803508771929825;0.07327463788696394;0.6980464261089405;0.7000229832222478;0.8732984293193717;0.8113207547169812;0.040842311459353575;0.03837001784651993;44724.0;14971.0;19586.0;6466.0;121.0;60.0;834.0;258.0
4;_woe_scaled;6;60;;0.7911048496280697;0.7589377004374086;0.07932861362464251;0.07469358327325162;0.6991189764805026;0.7050333256722593;0.8858638743455497;0.8144654088050315;0.04152351035633651;0.03914160495692912;44782.0;15079.0;19528.0;6358.0;109.0;59.0;846.0;259.0
4;_woe_scaled;6;70;0.75;0.7836576920853751;0.733882052514271;0.07309670348199983;0.06560738083034341;0.6630966061441814;0.6648126867386808;0.9078534031413612;0.8050314465408805;0.03808143365397285;0.03419716804702111;42410.0;14207.0;21900.0;7230.0;88.0;62.0;867.0;256.0
4;_woe_scaled;6;70;;0.7874782731875463;0.7441652928883611;0.07334615706280839;0.06707472583524611;0.6604611966597717;0.6637094920707883;0.9183246073298429;0.8270440251572327;0.03819852781044471;0.034954811270600745;42228.0;14176.0;22082.0;7261.0;78.0;55.0;877.0;263.0
4;_woe_scaled;6;80;0.75;0.7811343288928546;0.7499428631446892;0.07024661893396977;0.06626065773447015;0.641860108787252;0.6476212364973569;0.9246073298429319;0.8553459119496856;0.03651023361587761;0.03446528129751647;41008.0;13817.0;23302.0;7620.0;72.0;46.0;883.0;272.0
4;_woe_scaled;6;80;;0.7812853887542426;0.7580020202535851;0.0744834846690354;0.07137107593238529;0.67671799586302;0.6818202712020225;0.8890052356020942;0.8364779874213837;0.03887006684369563;0.037275784753363225;43317.0;14567.0;20993.0;6870.0;106.0;52.0;849.0;266.0
4;_woe_scaled;7;50;0.75;0.8035158154912274;0.7462588928857795;0.08674127172399568;0.07612781954887218;0.7286600781429556;0.7288899103654333;0.8806282722513089;0.7641509433962265;0.045617270557604686;0.040059347181008904;46715.0;15614.0;17595.0;5823.0;114.0;75.0;841.0;243.0
4;_woe_scaled;7;50;;0.8049758165821476;0.7547791055434337;0.08426221458384484;0.07645446238196772;0.7142572588676932;0.7212594805791772;0.8984293193717278;0.789308176100629;0.04420401854714065;0.040172855313700385;45758.0;15440.0;18552.0;5997.0;97.0;67.0;858.0;251.0
4;_woe_scaled;7;60;0.75;0.8036117594667843;0.7458390580208263;0.08659433331619273;0.07591377694470479;0.7278326821420363;0.7280625143645139;0.881675392670157;0.7641509433962265;0.04553320354747999;0.03994082840236687;46660.0;15596.0;17650.0;5841.0;113.0;75.0;842.0;243.0
4;_woe_scaled;7;60;;0.8020339552934453;0.7516344514553835;0.08398716999753268;0.07586837294332725;0.7155749636098981;0.7211675476901862;0.8910994764397906;0.7830188679245284;0.04407042982910409;0.039865513928914506;45851.0;15440.0;18459.0;5997.0;104.0;69.0;851.0;249.0
4;_woe_scaled;7;70;0.75;0.803045987164593;0.7433365517739123;0.08036739380022961;0.07073684210526315;0.6931739829924155;0.6956561709951735;0.9162303664921466;0.7924528301886793;0.042026897214217096;0.0370207139709123;44365.0;14882.0;19945.0;6555.0;80.0;66.0;875.0;252.0
4;_woe_scaled;7;70;;0.7980123681024748;0.7444231788745902;0.08005944088418315;0.07161198288159772;0.6964682448479277;0.7008503792231671;0.9026178010471204;0.789308176100629;0.041887360901890276;0.03750747160789002;44593.0;14996.0;19717.0;6441.0;93.0;67.0;862.0;251.0
4;_woe_scaled;7;80;0.75;0.7897718104632259;0.751438396494863;0.06887555439603443;0.06387315968289921;0.617206772389489;0.620041369800046;0.9675392670157068;0.8867924528301887;0.03570876487865203;0.0331296992481203;39358.0;13207.0;24952.0;8230.0;31.0;36.0;924.0;282.0
4;_woe_scaled;7;80;;0.7899091524121138;0.7422938591743014;0.07444864658139634;0.06738369832836595;0.6662682908143722;0.669179498965755;0.9172774869109948;0.8176100628930818;0.038798830720170076;0.035139883768076766;42608.0;14298.0;21702.0;7139.0;79.0;58.0;876.0;260.0
4;_woe_pca;5;50;0.75;0.7520338331755297;0.7003075121689033;0.06881738906310407;0.06075619295958278;0.6678617942235502;0.6688577338542864;0.8387434554973822;0.7327044025157232;0.03588066654721376;0.03169205658324265;42787.0;14318.0;21523.0;7119.0;154.0;85.0;801.0;233.0
4;_woe_pca;5;50;;0.7476111700443125;0.6740896169938357;0.07720451773688955;0.0633365981064316;0.7333486554814985;0.7362445414847162;0.762303664921466;0.610062893081761;0.04066130473637176;0.03340220385674931;47134.0;15823.0;17176.0;5614.0;227.0;124.0;728.0;194.0
4;_woe_pca;5;60;0.75;0.7525731058900726;0.7003870930264285;0.06856023506366307;0.06050420168067226;0.6648586531831763;0.6659618478510687;0.8429319371727748;0.7358490566037735;0.03573330965909091;0.03154914385870298;42587.0;14254.0;21723.0;7183.0;150.0;84.0;805.0;234.0
4;_woe_pca;5;60;;0.7498939609434343;0.6839187697283512;0.07211606178693836;0.06113033448673587;0.6971883858116908;0.700666513445185;0.8041884816753927;0.6666666666666666;0.037750688163586316;0.03203384708371109;44734.0;15031.0;19576.0;6406.0;187.0;106.0;768.0;212.0
4;_woe_pca;5;70;0.75;0.7523398606715996;0.701726178478813;0.06847275974992557;0.06067647818228763;0.6643989887382211;0.6655481498506091;0.8429319371727748;0.7389937106918238;0.03568578774714071;0.03163704900376952;42557.0;14244.0;21753.0;7193.0;150.0;83.0;805.0;235.0
4;_woe_pca;5;70;;0.7494772539100121;0.681558922253683;0.07061172626611001;0.05965988291051017;0.686202405577262;0.6899103654332337;0.8146596858638744;0.6729559748427673;0.03690527014847493;0.031213535589264877;44007.0;14795.0;20303.0;6642.0;177.0;104.0;778.0;214.0
4;_woe_pca;5;80;0.75;0.7369492583778996;0.707413312608571;0.05806086058060861;0.05439036628198695;0.5669807707040527;0.5668581935187313;0.912041884816754;0.8522012578616353;0.029984852657670064;0.028091634705089664;36133.0;12061.0;28177.0;9376.0;84.0;47.0;871.0;271.0
4;_woe_pca;5;80;;0.7408760413605239;0.7057806214670866;0.05844651811509979;0.05401096163428002;0.5655711330728568;0.563640542404045;0.9214659685863874;0.8522012578616353;0.030180396460662597;0.027889266234434495;36032.0;11991.0;28278.0;9446.0;75.0;47.0;880.0;271.0
4;_woe_pca;6;50;0.75;0.7586207107099854;0.6664693648171341;0.09384604876716073;0.07188703465982027;0.796721060292653;0.8005975637784417;0.7193717277486911;0.5283018867924528;0.05019728189390618;0.03856749311294766;51311.0;17249.0;12999.0;4188.0;268.0;150.0;687.0;168.0
4;_woe_pca;6;50;;0.7772449954042958;0.6935049991447808;0.08012820512820513;0.06498084291187739;0.7185627825021068;0.719558722132843;0.837696335078534;0.6666666666666666;0.04207647399147951;0.03415498630578379;46097.0;15442.0;18213.0;5995.0;155.0;106.0;800.0;212.0
4;_woe_pca;6;60;0.75;0.770304545798696;0.6971079216179161;0.07701215981470759;0.06429730128299661;0.7069179498965755;0.7083429096759366;0.8356020942408376;0.6855345911949685;0.040366229955991706;0.0337304657279901;45339.0;15192.0;18971.0;6245.0;157.0;100.0;798.0;218.0
4;_woe_pca;6;60;;0.7736331545255678;0.6899144722153521;0.0758152931338846;0.06181455633100698;0.6951811844020531;0.6972190301080211;0.8544502617801047;0.6823899371069182;0.03966749307277235;0.03237356407578696;44555.0;14951.0;19755.0;6486.0;139.0;101.0;816.0;217.0
4;_woe_pca;6;70;0.75;0.7757276803050668;0.7062168125820196;0.06941793893129772;0.05923428846616903;0.6413698000459664;0.6408182027120203;0.9141361256544502;0.7735849056603774;0.03607885275034095;0.030796194291437155;40986.0;13695.0;23324.0;7742.0;82.0;72.0;873.0;246.0
4;_woe_pca;6;70;;0.7723091113804943;0.6871951539731899;0.07450766857246574;0.06050513461004717;0.6874894660231364;0.6888071707653413;0.8596858638743455;0.6855345911949685;0.038941327135606885;0.03164924506387921;44048.0;14767.0;20262.0;6670.0;134.0;100.0;821.0;218.0
4;_woe_pca;6;80;0.75;0.7781752896840484;0.7056912855367036;0.07359081419624217;0.06203801478352693;0.6736382440818203;0.6733624454148471;0.8858638743455497;0.7389937106918238;0.03838998048736216;0.032378065582805184;43119.0;14414.0;21191.0;7023.0;109.0;83.0;846.0;235.0
4;_woe_pca;6;80;;0.7755975433131892;0.6916871083118208;0.07686866305116719;0.062491000719942395;0.7000689496667433;0.7007124798896806;0.8534031413612565;0.6823899371069182;0.040246913580246915;0.03274483174890599;44875.0;15027.0;19435.0;6410.0;140.0;101.0;815.0;217.0
4;_woe_pca;7;50;0.75;0.809310066342593;0.7053577793992225;0.09276852576282553;0.07142857142857142;0.7512602466865854;0.7490232130544703;0.8691099476439791;0.660377358490566;0.048999350611016;0.037756202804746494;48201.0;16085.0;16109.0;5352.0;125.0;108.0;830.0;210.0
4;_woe_pca;7;50;;0.7969216515878178;0.6979269076595073;0.099153412006157;0.07601880877742946;0.7847851068719834;0.7832222477591358;0.8094240837696335;0.610062893081761;0.05281136844981895;0.04053489343919766;50446.0;16845.0;13864.0;4592.0;182.0;124.0;773.0;194.0
4;_woe_pca;7;60;0.75;0.7991388651663531;0.72444809025012;0.07583983712249745;0.06411900487304437;0.666161035777216;0.6645368880717076;0.9361256544502617;0.7861635220125787;0.03952079925732726;0.03342245989304813;42583.0;14207.0;21727.0;7230.0;61.0;68.0;894.0;250.0
4;_woe_pca;7;60;;0.8018322979090969;0.7147629898696869;0.08227303166555057;0.06720233747260776;0.7060292653029955;0.7065042518961159;0.900523560209424;0.7232704402515723;0.043105608741416473;0.03523824115213728;45219.0;15140.0;19091.0;6297.0;95.0;88.0;860.0;230.0
4;_woe_pca;7;70;0.75;0.7889958732285779;0.6946465627083955;0.07668217609162492;0.06139509387419488;0.6837815061671646;0.6851758216501953;0.8973821989528796;0.7044025157232704;0.04005234378651213;0.0320962888665998;43770.0;14682.0;20540.0;6755.0;98.0;94.0;857.0;224.0
4;_woe_pca;7;70;;0.7988973566356026;0.7134966640584683;0.07698329853862212;0.06360612109115103;0.6748333716387037;0.6765341300850379;0.9267015706806283;0.7515723270440252;0.04015973136089304;0.03320828122828957;43158.0;14479.0;21152.0;6958.0;70.0;79.0;885.0;239.0
4;_woe_pca;7;80;0.75;0.7982829814030697;0.7013008426329249;0.07714510627131987;0.06138378092340256;0.6766720294185244;0.6738680763042979;0.9235602094240838;0.7295597484276729;0.040253753822281045;0.03203977351194586;43281.0;14428.0;21029.0;7009.0;73.0;86.0;882.0;232.0
4;_woe_pca;7;80;;0.7957374334559126;0.6939235871207221;0.07145634087551513;0.05676598751619361;0.6340458132230139;0.6318547460353942;0.962303664921466;0.7578616352201258;0.0371058263011265;0.029487336351400953;40462.0;13505.0;23848.0;7932.0;36.0;77.0;919.0;241.0
