dataset;data_variant;n_estimators;max_depth;max_features;class_weight;auc_train;auc_test;f1_train;f1_test;accuracy_train;accuracy_test;precision_train;precision_test;recall_train;recall_test;TN_train;TN_test;FN_train;FN_test;FP_train;FP_test;TP_train;TP_test
2;_woe_scaled;100;6;0.75;20;0.6571270864863501;0.6110274717520963;0.1784957627118644;0.1343042071197411;0.9524706963916341;0.9508159043897955;0.35287958115183243;0.2610062893081761;0.119461183977313;0.09041394335511982;61826.0;20602.0;2484.0;835.0;618.0;235.0;337.0;83.0
2;_woe_scaled;100;6;0.75;25;0.7235358265469694;0.6586953785599049;0.15291077671378628;0.11808809746954077;0.9146096682754922;0.9134911514594346;0.5267015706806283;0.39622641509433965;0.08943812233285918;0.06938325991189427;59189.0;19747.0;5121.0;1690.0;452.0;192.0;503.0;126.0
2;_woe_scaled;100;6;0.75;30;0.7667997209198573;0.7167782558985918;0.12524577270939835;0.10784901138406232;0.8636635256262928;0.8631119282923466;0.6670157068062827;0.5660377358490566;0.0691114245416079;0.059602649006622516;55730.0;18597.0;8580.0;2840.0;318.0;138.0;637.0;180.0
2;_woe_scaled;100;6;0.75;35;0.7827317940505779;0.7419300609684719;0.1078907435508346;0.0974025974025974;0.8198421818738987;0.8210985980234429;0.7445026178010471;0.660377358490566;0.05815950920245399;0.05257886830245368;52796.0;17653.0;11514.0;3784.0;244.0;108.0;711.0;210.0
2;_woe_scaled;100;6;0.75;40;0.7921363389537425;0.748799759306413;0.10214907508161045;0.09266247379454927;0.7977169999233893;0.8010572282233969;0.7863874345549738;0.6949685534591195;0.05462215433849735;0.049640610961365676;51312.0;17206.0;12998.0;4231.0;204.0;97.0;751.0;221.0
2;_woe_scaled;100;6;0.75;45;0.7959990914427093;0.7592243382173243;0.09810507636732366;0.0905909797822706;0.7819505094614265;0.7849689726499656;0.8104712041884817;0.7327044025157232;0.05221262817053427;0.04828014919187733;50260.0;16844.0;14050.0;4593.0;181.0;85.0;774.0;233.0
2;_woe_scaled;100;6;0.75;50;0.7969122078023578;0.7582831570525657;0.0943002088928678;0.08684499816782704;0.7674864015935035;0.7709032406343369;0.8272251308900523;0.7452830188679245;0.05;0.046108949416342415;49300.0;16534.0;15010.0;4903.0;165.0;81.0;790.0;237.0
2;_woe_scaled;100;6;0.75;55;0.7978613896530304;0.7610834497340899;0.0919039706640692;0.0852112676056338;0.757159273730177;0.7611583544012871;0.8397905759162304;0.7610062893081762;0.04861195296399563;0.04513241327862738;48614.0;16317.0;15696.0;5120.0;153.0;76.0;802.0;242.0
2;_woe_scaled;100;6;0.85;20;0.6575935769232961;0.6081860317331788;0.1813778256189451;0.1326781326781327;0.9533900252815445;0.9513215352792461;0.35287958115183243;0.25471698113207547;0.12205722564288302;0.08970099667774087;61886.0;20615.0;2424.0;822.0;618.0;237.0;337.0;81.0
2;_woe_scaled;100;6;0.85;25;0.7304772530958926;0.6737052084461035;0.14830568552389053;0.12215782434239858;0.9079598559718073;0.9094920707883245;0.5476439790575917;0.4308176100628931;0.08576582486061003;0.07116883116883117;58735.0;19649.0;5575.0;1788.0;432.0;181.0;523.0;137.0
2;_woe_scaled;100;6;0.85;30;0.769174344491383;0.7230264167372993;0.12087401208740121;0.10538179768948998;0.8551290890982916;0.8540565387267295;0.680628272251309;0.5880503144654088;0.0663265306122449;0.05787681832250077;55160.0;18393.0;9150.0;3044.0;305.0;131.0;650.0;187.0
2;_woe_scaled;100;6;0.85;35;0.7817705225262777;0.7360098319398981;0.10532518229358476;0.0939263942199142;0.8138818662376465;0.8155366582394852;0.7486910994764397;0.6540880503144654;0.05664712406908572;0.05059596205302846;52403.0;17534.0;11907.0;3903.0;240.0;110.0;715.0;208.0
2;_woe_scaled;100;6;0.85;40;0.790433974506664;0.7501443457397323;0.09874127698428227;0.09025270758122744;0.7882632345054776;0.7914962077683291;0.7926701570680629;0.7075471698113207;0.05264988176380581;0.04820051413881748;50689.0;16994.0;13621.0;4443.0;198.0;93.0;757.0;225.0
2;_woe_scaled;100;6;0.85;45;0.7911657864678696;0.7602190622631827;0.09411621834962657;0.08818604651162791;0.7714088715237877;0.774718455527465;0.8115183246073299;0.7452830188679245;0.049954879463710196;0.046865730670357916;49571.0;16617.0;14739.0;4820.0;180.0;81.0;775.0;237.0
2;_woe_scaled;100;6;0.85;50;0.7924439946886848;0.7640456179479258;0.092418177537085;0.08716009364307582;0.7637631195893664;0.7669960928522179;0.8219895287958116;0.7610062893081762;0.04896151687145263;0.04622731614135626;49062.0;16444.0;15248.0;4993.0;170.0;76.0;785.0;242.0
2;_woe_scaled;100;6;0.85;55;0.7943028328914021;0.7648208161812748;0.09072798679492287;0.08558951965065503;0.7552286830613653;0.7593656630659619;0.8345549738219895;0.7704402515723271;0.047971590225111355;0.045311633068244865;48493.0;16275.0;15817.0;5162.0;158.0;73.0;797.0;245.0
2;_woe_scaled;100;7;0.65;20;0.6807934977908869;0.6000911549214122;0.20379780690024074;0.12398042414355628;0.9543859649122807;0.9506320386118133;0.39895287958115183;0.2389937106918239;0.13685344827586207;0.08370044052863436;61907.0;20605.0;2403.0;832.0;574.0;242.0;381.0;76.0
2;_woe_scaled;100;7;0.65;25;0.7535648661872589;0.6535297374227772;0.1837585459396365;0.12339331619537275;0.9249980847314794;0.9216272121351413;0.5769633507853403;0.37735849056603776;0.10928203094010314;0.07375537799631224;59819.0;19930.0;4491.0;1507.0;404.0;198.0;551.0;120.0
2;_woe_scaled;100;7;0.65;30;0.7814997871077675;0.695244482662815;0.14612596284549162;0.1106118216384376;0.8845016471309277;0.8817283383130314;0.675392670157068;0.5031446540880503;0.08192556839832338;0.062135922330097085;57082.0;19022.0;7228.0;2415.0;310.0;158.0;645.0;160.0
2;_woe_scaled;100;7;0.65;35;0.7976957163477625;0.7220797345916057;0.1269330472870296;0.10278840896664844;0.8503485788707577;0.8491381291657091;0.743455497382199;0.5911949685534591;0.06939014855355746;0.0562874251497006;54788.0;18285.0;9522.0;3152.0;245.0;130.0;710.0;188.0
2;_woe_scaled;100;7;0.65;40;0.80218359044582;0.7404084896418729;0.11550719005052468;0.09923298178331733;0.8256492760284992;0.8272581015858423;0.7780104712041885;0.6509433962264151;0.062384550797649034;0.053710430721328487;53143.0;17790.0;11167.0;3647.0;212.0;111.0;743.0;207.0
2;_woe_scaled;100;7;0.65;45;0.8116347843926791;0.7555692664449258;0.10887853716192727;0.09562433297758806;0.8036160269669808;0.8052401746724891;0.8198952879581152;0.7044025157232704;0.058310991957104555;0.05129379436684223;51665.0;17294.0;12645.0;4143.0;172.0;94.0;783.0;224.0
2;_woe_scaled;100;7;0.65;50;0.816718024034434;0.7570771219923937;0.10638579756226817;0.0931753167143441;0.7933042212518195;0.7960009193288899;0.8408376963350785;0.7169811320754716;0.05678523442472244;0.049825174825174824;50972.0;17089.0;13338.0;4348.0;152.0;90.0;803.0;228.0
2;_woe_scaled;100;7;0.65;55;0.8164932049521257;0.7650938115284718;0.10222640326121041;0.09175377468060394;0.780663449015552;0.7843254424270283;0.8534031413612565;0.7452830188679245;0.05436957971981321;0.04888613861386139;50135.0;16826.0;14175.0;4611.0;140.0;81.0;815.0;237.0
2;_woe_scaled;100;7;0.75;20;0.6786810613837913;0.6086058665981318;0.20496047969473974;0.13466334164588528;0.9553052938021911;0.9521489312801655;0.393717277486911;0.25471698113207547;0.13854089904200442;0.09152542372881356;61972.0;20633.0;2338.0;804.0;579.0;237.0;376.0;81.0
2;_woe_scaled;100;7;0.75;25;0.7488531499502167;0.6650916991517928;0.1713035323538606;0.12493946731234866;0.918761970428254;0.9169386347965984;0.5738219895287958;0.4056603773584906;0.1006797721844571;0.07384087006296508;59415.0;19819.0;4895.0;1618.0;407.0;189.0;548.0;129.0
2;_woe_scaled;100;7;0.75;30;0.7798310050874323;0.7026588514597256;0.13933018462859595;0.10936476751800916;0.8771470160116448;0.8749712709721903;0.6795811518324607;0.5251572327044025;0.0776222939839732;0.06103801169590643;56598.0;18868.0;7712.0;2569.0;306.0;151.0;649.0;167.0
2;_woe_scaled;100;7;0.75;35;0.7949720390679635;0.729377482592696;0.1219804694192222;0.10198744769874477;0.8429479813069792;0.8421512296023903;0.7455497382198953;0.6132075471698113;0.06642410672637374;0.05561893896177981;54303.0;18126.0;10007.0;3311.0;243.0;123.0;712.0;195.0
2;_woe_scaled;100;7;0.75;40;0.8057528935840061;0.7433157947391845;0.1141690609405716;0.0976625781069197;0.820485712096836;0.8207768329119742;0.7905759162303665;0.6635220125786163;0.061527177899111725;0.05271046714963777;52794.0;17645.0;11516.0;3792.0;200.0;107.0;755.0;211.0
2;_woe_scaled;100;7;0.75;45;0.8130421933680202;0.7555925906040898;0.10911362532102449;0.09564474807856534;0.8033402283000076;0.8052861411169846;0.8230366492146597;0.7044025157232704;0.058429973238180194;0.05130554283096656;51644.0;17295.0;12666.0;4142.0;169.0;94.0;786.0;224.0
2;_woe_scaled;100;7;0.75;50;0.8157825600962615;0.756830164621622;0.10486549859962221;0.09209732555801325;0.7894277177660308;0.792461503102735;0.8429319371727748;0.720125786163522;0.05591054313099041;0.04919441460794844;50717.0;17011.0;13593.0;4426.0;150.0;89.0;805.0;229.0
2;_woe_scaled;100;7;0.75;55;0.8120120880453887;0.7596167415240151;0.0998276710979813;0.08928571428571429;0.7758982609361833;0.7796368650884854;0.8492146596858638;0.7389937106918238;0.05303079840449879;0.04751314193287505;49828.0;16726.0;14482.0;4711.0;144.0;83.0;811.0;235.0
2;_woe_scaled;100;7;0.85;20;0.6798734207100586;0.6089653373656256;0.20058062813407232;0.1305732484076433;0.9535892132076917;0.949804642610894;0.39790575916230364;0.2578616352201258;0.1340860973888497;0.08742004264392324;61856.0;20581.0;2454.0;856.0;575.0;236.0;380.0;82.0
2;_woe_scaled;100;7;0.85;25;0.7468341744543975;0.6613968736238379;0.1674589786842509;0.11879350348027842;0.916816057611277;0.9127097219030108;0.5717277486910994;0.4025157232704403;0.09809558030901905;0.06967882416984214;59290.0;19728.0;5020.0;1709.0;409.0;190.0;546.0;128.0
2;_woe_scaled;100;7;0.85;30;0.7798518465449992;0.6975920079401892;0.13777777777777778;0.10697977821265492;0.8751551367501724;0.874143874971271;0.6816753926701571;0.5157232704402516;0.07663331371394938;0.05967976710334789;56466.0;18853.0;7844.0;2584.0;304.0;154.0;651.0;164.0
2;_woe_scaled;100;7;0.85;35;0.7937775223251903;0.73247138096332;0.11833732749359556;0.10037831021437578;0.8365280012257719;0.8360376924844863;0.749738219895288;0.6257861635220126;0.06423829176386148;0.054565396216068;53880.0;17989.0;10430.0;3448.0;239.0;119.0;716.0;199.0
2;_woe_scaled;100;7;0.85;40;0.8038404456164145;0.7384780854121907;0.11084302113036486;0.09417040358744395;0.8136673561633341;0.8142955642381062;0.793717277486911;0.660377358490566;0.059581826756799246;0.050700144857556736;52346.0;17505.0;11964.0;3932.0;197.0;108.0;758.0;210.0
2;_woe_scaled;100;7;0.85;45;0.8085041695126925;0.7544126668667557;0.1055607917059378;0.09369144284821987;0.7964299394775147;0.7999080671110089;0.8209424083769633;0.7075471698113207;0.056406935750773435;0.05016722408026756;51195.0;17177.0;13115.0;4260.0;171.0;93.0;784.0;225.0
2;_woe_scaled;100;7;0.85;50;0.8095494581628092;0.7548338953135456;0.10118257130209322;0.08972108445484689;0.7822263081283996;0.7854746035394162;0.837696335078534;0.7232704402515723;0.05384304751648943;0.047826991058432106;50252.0;16858.0;14058.0;4579.0;155.0;88.0;800.0;230.0
2;_woe_scaled;100;7;0.85;55;0.8102860734286885;0.7618051050863389;0.09848208864602309;0.08931599773883551;0.7724967440435149;0.7778441737531602;0.8492146596858638;0.7452830188679245;0.05227199484369965;0.047504509921828024;49606.0;16685.0;14704.0;4752.0;144.0;81.0;811.0;237.0
2;_woe_scaled;100;8;0.65;20;0.7086586486757126;0.6001515190188714;0.24132138857782756;0.12987012987012986;0.9584769784723818;0.9538037232820041;0.4513089005235602;0.2358490566037736;0.1646923958731372;0.08960573476702509;62124.0;20675.0;2186.0;762.0;524.0;243.0;431.0;75.0
2;_woe_scaled;100;8;0.65;25;0.7649892414116506;0.635635926598431;0.21531375935521013;0.12455516014234876;0.9373477361526086;0.932153527924615;0.587434554973822;0.330188679245283;0.13181390977443608;0.07675438596491228;60615.0;20174.0;3695.0;1263.0;394.0;213.0;561.0;105.0
2;_woe_scaled;100;8;0.65;30;0.7980790444843001;0.6780778281716529;0.17352320675105484;0.11597729115977291;0.9039607753006972;0.8997931509997702;0.6890052356020943;0.449685534591195;0.09926082365364308;0.06657355679702048;58339.0;19432.0;5971.0;2005.0;297.0;175.0;658.0;143.0
2;_woe_scaled;100;8;0.65;35;0.8185539447750223;0.7019920592240008;0.15042416718394372;0.10663281497937162;0.8741745192676014;0.870604458745116;0.7612565445026178;0.5283018867924528;0.08345769716450464;0.05930109424638193;56326.0;18772.0;7984.0;2665.0;228.0;150.0;727.0;168.0
2;_woe_scaled;100;8;0.65;40;0.8289822855751876;0.7301279630850439;0.13738276016078607;0.10560875512995896;0.8520340151689266;0.8497356929441507;0.8052356020942408;0.6069182389937107;0.07509765625;0.05783637998201978;54839.0;18293.0;9471.0;3144.0;186.0;125.0;769.0;193.0
2;_woe_scaled;100;8;0.65;45;0.8325810191309926;0.7398391014419025;0.12553091080698442;0.0998062015503876;0.8296483566996092;0.8291886922546541;0.8356020942408376;0.6477987421383647;0.06786291351305383;0.05406824146981627;53349.0;17833.0;10961.0;3604.0;157.0;112.0;798.0;206.0
2;_woe_scaled;100;8;0.65;50;0.8331312010459807;0.7399475074395266;0.11941176470588237;0.09551967250398;0.8165019535738911;0.8171914502413238;0.8502617801047121;0.660377358490566;0.06421510478449981;0.05148320666830106;52477.0;17568.0;11833.0;3869.0;143.0;108.0;812.0;210.0
2;_woe_scaled;100;8;0.65;55;0.8330205215086285;0.7513750251944927;0.11337588360441975;0.09390862944162436;0.8020531678541332;0.8030797517811997;0.8649214659685864;0.6981132075471698;0.06066392479435958;0.050340136054421766;51520.0;17249.0;12790.0;4188.0;129.0;96.0;826.0;222.0
2;_woe_scaled;100;8;0.75;20;0.7055925527610454;0.6055078608284096;0.23124830760898998;0.1317764804003336;0.9565004213590745;0.9521489312801655;0.44712041884816756;0.24842767295597484;0.15595325054784515;0.08967082860385925;61999.0;20635.0;2311.0;802.0;528.0;239.0;427.0;79.0
2;_woe_scaled;100;8;0.75;25;0.7671953015539098;0.6399289654664553;0.2014439161824265;0.11930585683297179;0.9305140580709416;0.9253504941392783;0.5989528795811518;0.34591194968553457;0.12108382726502964;0.07208387942332896;60158.0;20021.0;4152.0;1416.0;383.0;208.0;572.0;110.0
2;_woe_scaled;100;8;0.75;30;0.8028873559924482;0.6837332766512259;0.1672664102245936;0.11313591495823841;0.8971730636635257;0.8926223856584693;0.7057591623036649;0.46855345911949686;0.09487612612612613;0.06433506044905009;57880.0;19270.0;6430.0;2167.0;281.0;169.0;674.0;149.0
2;_woe_scaled;100;8;0.75;35;0.8148269874080146;0.7073346852544079;0.1464748784440843;0.10600490196078431;0.8708955795602543;0.8658699149620777;0.7570680628272252;0.5440251572327044;0.08108108108108109;0.058723693143245076;56116.0;18664.0;8194.0;2773.0;232.0;145.0;723.0;173.0
2;_woe_scaled;100;8;0.75;40;0.8246775069383329;0.7304970422325708;0.1321047192559421;0.10328389830508475;0.845583390791389;0.8443576189381752;0.8031413612565445;0.6132075471698113;0.07197147414844703;0.05639097744360902;54420.0;18174.0;9890.0;3263.0;188.0;123.0;767.0;195.0
2;_woe_scaled;100;8;0.75;45;0.8302148216956317;0.7464179079080047;0.12308880308880309;0.10076408787010506;0.8260016854362981;0.8268903700298782;0.8345549738219895;0.6635220125786163;0.06644435181325552;0.05452196382428941;53112.0;17778.0;11198.0;3659.0;158.0;107.0;797.0;211.0
2;_woe_scaled;100;8;0.75;50;0.8342252961562979;0.7483181667621637;0.11709267456804226;0.09608147000221386;0.8105263157894737;0.8123190071247989;0.8586387434554974;0.6823899371069182;0.06283043444946747;0.05167897118361515;52079.0;17455.0;12231.0;3982.0;135.0;101.0;820.0;217.0
2;_woe_scaled;100;8;0.75;55;0.8342646588310384;0.756395220395701;0.11343732895457033;0.09537939805002121;0.8014556040756914;0.803815214893128;0.8680628272251308;0.7075471698113207;0.06068369811873216;0.05113636363636364;51478.0;17262.0;12832.0;4175.0;126.0;93.0;829.0;225.0
2;_woe_scaled;100;8;0.85;20;0.706263834942169;0.6024798275361797;0.23292517006802718;0.1291946308724832;0.956806864322378;0.952286830613652;0.4481675392670157;0.24213836477987422;0.15735294117647058;0.08810068649885583;62018.0;20640.0;2292.0;797.0;527.0;241.0;428.0;77.0
2;_woe_scaled;100;8;0.85;25;0.7693983901602269;0.6547796336376036;0.20321044275886402;0.13055403181568842;0.9307898567379147;0.9271431854746035;0.6031413612565445;0.3742138364779874;0.12218922358930845;0.07906976744186046;60172.0;20051.0;4138.0;1386.0;379.0;199.0;576.0;119.0
2;_woe_scaled;100;8;0.85;30;0.7952180659615848;0.676604298745219;0.16206938825548609;0.10877719429857464;0.8952731172910442;0.8907837278786486;0.6921465968586388;0.4559748427672956;0.09178006109414051;0.061754684838160136;57769.0;19234.0;6541.0;2203.0;294.0;173.0;661.0;145.0
2;_woe_scaled;100;8;0.85;35;0.8135054273272213;0.7129105528764557;0.14170000975895383;0.10573210573210574;0.8652417068873056;0.8615950356239945;0.7602094240837697;0.559748427672956;0.07813172621609987;0.05837979665464087;55744.0;18566.0;8566.0;2871.0;229.0;140.0;726.0;178.0
2;_woe_scaled;100;8;0.85;40;0.8270261600998435;0.7388073374577487;0.128441879637263;0.1023443408116965;0.8380142495977936;0.8363134911514595;0.8157068062827225;0.6383647798742138;0.06970917225950783;0.05563167991230474;53914.0;17991.0;10396.0;3446.0;176.0;115.0;779.0;203.0
2;_woe_scaled;100;8;0.85;45;0.8290591791559372;0.7390419726312262;0.11980257253963505;0.09676668992789023;0.8196583160959167;0.8215122960239025;0.8387434554973822;0.6540880503144654;0.0645083353467021;0.052248178849535296;52694.0;17664.0;11616.0;3773.0;154.0;110.0;801.0;208.0
2;_woe_scaled;100;8;0.85;50;0.8301433420091329;0.7475814020489467;0.11405835543766578;0.09443361490145115;0.8055312954876274;0.8078142955642381;0.8554973821989529;0.6855345911949685;0.061102385760227355;0.05070946731798093;51756.0;17356.0;12554.0;4081.0;138.0;100.0;817.0;218.0
2;_woe_scaled;100;8;0.85;55;0.8297397015926617;0.7506012205429805;0.10909330175023028;0.09146590445079625;0.7925381138435609;0.7954493219949437;0.8680628272251308;0.7044025157232704;0.058204030049849045;0.04890829694323144;50896.0;17081.0;13414.0;4356.0;126.0;94.0;829.0;224.0
2;_woe_scaled;300;5;0.65;20;0.6253217603541745;0.591291052353789;0.16423357664233576;0.12878787878787878;0.9578947368421052;0.9577108710641232;0.28272251308900526;0.2138364779874214;0.11573081868838406;0.0921409214092141;62247.0;20767.0;2063.0;670.0;685.0;250.0;270.0;68.0
2;_woe_scaled;300;5;0.65;25;0.7098043182523135;0.6730891719278048;0.1395079594790159;0.12358019082235348;0.9088945070098828;0.9113307285681452;0.5047120418848168;0.4276729559748428;0.08094038623005878;0.07222517259691981;58837.0;19690.0;5473.0;1747.0;473.0;182.0;482.0;136.0
2;_woe_scaled;300;5;0.65;30;0.7529365288063951;0.7222196795465899;0.1122586439155815;0.10295728368017525;0.8485405653872673;0.8494139278326821;0.6544502617801047;0.5911949685534591;0.061394891944990176;0.05638872225554889;54755.0;18291.0;9555.0;3146.0;330.0;130.0;625.0;188.0
2;_woe_scaled;300;5;0.65;35;0.7679950110760949;0.7426311793252306;0.0994135316835932;0.09299307958477508;0.8070635103041447;0.8072167317857963;0.7277486910994765;0.6761006289308176;0.053350733092807245;0.04993032977241059;51978.0;17346.0;12332.0;4091.0;260.0;103.0;695.0;215.0
2;_woe_scaled;300;5;0.65;40;0.7823916549501311;0.7584683567440411;0.09525631216526396;0.09083790133124511;0.7825787175361986;0.7865318317628132;0.7821989528795812;0.7295597484276729;0.05071627401724489;0.048434237995824636;50328.0;16879.0;13982.0;4558.0;208.0;86.0;747.0;232.0
