data_variant;dataset;mean_test_score;mean_train_score;param_class_weight;param_max_depth;param_max_features;param_n_estimators;params
_scaled;4;0.8429960526899974;0.896215106480592;balanced;7;;400;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8428563886119115;0.8964740422490235;balanced;7;;500;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8429632859553735;0.896738815865498;balanced;7;;700;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8434939501967192;0.9032974956774683;balanced;7;0.75;100;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.8444270495931818;0.9039975890946312;balanced;7;0.75;300;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8442579669297364;0.9047045181572574;balanced;7;0.75;400;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8442156539503409;0.9047820465046783;balanced;7;0.75;500;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8444858388034577;0.9049603610987754;balanced;7;0.75;700;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.8424301603709269;0.9000508813867315;balanced;7;0.9;100;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8433167873665085;0.900333916925991;balanced;7;0.9;300;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8435299294373382;0.901388014915157;balanced;7;0.9;400;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8434545915725434;0.9015049865183977;balanced;7;0.9;500;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8436440367759954;0.9014897209433425;balanced;7;0.9;700;{'class_weight': 'balanced', 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.8414831402917546;0.9113257568992256;balanced;8;;100;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.8424556976893802;0.9113937471568923;balanced;8;;300;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.8424154072590881;0.9116656606458466;balanced;8;;400;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8423425574016767;0.9119270943759318;balanced;8;;500;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8424262098808714;0.9121101081215398;balanced;8;;700;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.841842618070589;0.9192802377213184;balanced;8;0.75;100;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.843941581185515;0.9208153086728444;balanced;8;0.75;300;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8441590568002171;0.9211919040165583;balanced;8;0.75;400;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8442273142876439;0.9213445385613331;balanced;8;0.75;500;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8444969941502789;0.9214210974801746;balanced;8;0.75;700;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.8420742467269754;0.9158268534163279;balanced;8;0.9;100;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8430688656661653;0.9158498538291303;balanced;8;0.9;300;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8432067750542951;0.9169439955200597;balanced;8;0.9;400;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8430371492185689;0.9170364853721816;balanced;8;0.9;500;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8432182818349969;0.9170289236160493;balanced;8;0.9;700;{'class_weight': 'balanced', 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.840515174246586;0.9262418807210819;balanced;9;;100;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.8416366376792617;0.9262483112068093;balanced;9;;300;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.8416194477137431;0.9266093641093655;balanced;9;;400;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8414779672642377;0.9269065029115858;balanced;9;;500;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8418016590667605;0.9270082706447358;balanced;9;;700;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8419981530233667;0.934589758927785;balanced;9;0.75;100;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.8431081059430375;0.9355095786772316;balanced;9;0.75;300;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8430048213766325;0.9361251216406309;balanced;9;0.75;400;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8431481915700997;0.9362305426247648;balanced;9;0.75;500;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8435071773572236;0.9363196539418293;balanced;9;0.75;700;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.8406367163838043;0.9304157633984803;balanced;9;0.9;100;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8417143092642332;0.930801815169867;balanced;9;0.9;300;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8420920160450992;0.9316145406241857;balanced;9;0.9;400;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8420575031123619;0.9317775149822664;balanced;9;0.9;500;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8423013472658719;0.9318084247891996;balanced;9;0.9;700;{'class_weight': 'balanced', 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.8289347807619286;0.8895322834816266;;5;;100;{'class_weight': None, 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.82928414430976;0.8934799415233;;5;;300;{'class_weight': None, 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.8294670195950169;0.8937880951831078;;5;;400;{'class_weight': None, 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8295707645500626;0.8939987135548398;;5;;500;{'class_weight': None, 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8296919409315345;0.894155312730363;;5;;700;{'class_weight': None, 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8319413936795955;0.8924441805002141;;5;0.75;100;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.83187012090683;0.894721032583301;;5;0.75;300;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.831881159334357;0.8947541931707339;;5;0.75;400;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8319160506093471;0.8950231273326988;;5;0.75;500;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8317477320079902;0.8953366398369423;;5;0.75;700;{'class_weight': None, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.8303572647133565;0.8906463047421432;;5;0.9;100;{'class_weight': None, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8305940275734148;0.8943978839527951;;5;0.9;300;{'class_weight': None, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8308313156683318;0.8946955654429716;;5;0.9;400;{'class_weight': None, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8309680565450033;0.8950178577468124;;5;0.9;500;{'class_weight': None, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8310161102788676;0.8952215624409323;;5;0.9;700;{'class_weight': None, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.8311409126592231;0.9182611239885993;;6;;100;{'class_weight': None, 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.831606837438811;0.9234447752527251;;6;;300;{'class_weight': None, 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.8313822935816904;0.923849482296132;;6;;400;{'class_weight': None, 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8317194768327004;0.924059107061292;;6;;500;{'class_weight': None, 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8320253510363917;0.9241399797537139;;6;;700;{'class_weight': None, 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8323691076429464;0.9219917214001413;;6;0.75;100;{'class_weight': None, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.83327925905514;0.9258568716495544;;6;0.75;300;{'class_weight': None, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8334365184237769;0.9261305135156249;;6;0.75;400;{'class_weight': None, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8334020333327703;0.9266422901076398;;6;0.75;500;{'class_weight': None, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8335656922775595;0.927017821947603;;6;0.75;700;{'class_weight': None, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.8319105551278554;0.9204286478132019;;6;0.9;100;{'class_weight': None, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8321743728545107;0.924714260574297;;6;0.9;300;{'class_weight': None, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8323074945619715;0.9255432542644545;;6;0.9;400;{'class_weight': None, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8325199228218971;0.9258038151105922;;6;0.9;500;{'class_weight': None, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8328159163716956;0.9257974203880378;;6;0.9;700;{'class_weight': None, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.8318528325283965;0.9466231404415023;;7;;100;{'class_weight': None, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.832091875692156;0.9511615393200256;;7;;300;{'class_weight': None, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.8318866613953536;0.9516724895802421;;7;;400;{'class_weight': None, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8319281379530414;0.9521939781986655;;7;;500;{'class_weight': None, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8318909199944643;0.9524171611940876;;7;;700;{'class_weight': None, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8325465562723781;0.9505962945919443;;7;0.75;100;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.8328726980389087;0.9552095092939042;;7;0.75;300;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8334372951260588;0.955637018042284;;7;0.75;400;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.833641754820656;0.9561809625853045;;7;0.75;500;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8337176545070998;0.9563885904454446;;7;0.75;700;{'class_weight': None, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.830006591050059;0.9484442178910114;;7;0.9;100;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8312757282386332;0.9526342246609714;;7;0.9;300;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8316446011016533;0.9535151295094456;;7;0.9;400;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8316943958421952;0.954014716065057;;7;0.9;500;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8319772634362489;0.9541920863881009;;7;0.9;700;{'class_weight': None, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.8302713283509431;0.9716325733628759;;8;;100;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.8303851249163853;0.9746110432251075;;8;;300;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.8304178011174335;0.9750333423026302;;8;;400;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8304886627040798;0.975527950522494;;8;;500;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.8303773784856564;0.9755476763687826;;8;;700;{'class_weight': None, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8309969578772936;0.9745110465762695;;8;0.75;100;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.8316981368051173;0.9786420855386848;;8;0.75;300;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8320715232606426;0.9787049897958718;;8;0.75;400;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8322061451389002;0.978942404494048;;8;0.75;500;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.83220188013225;0.9787972996440247;;8;0.75;700;{'class_weight': None, 'max_depth': 8, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.832047630561824;0.973296673045513;;8;0.9;100;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8310513817127269;0.9757472677203539;;8;0.9;300;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.831671276369804;0.9763772308159782;;8;0.9;400;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8314066754233302;0.9769584644458904;;8;0.9;500;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8313688885155124;0.9770771760927079;;8;0.9;700;{'class_weight': None, 'max_depth': 8, 'max_features': 0.9, 'n_estimators': 700}
_scaled;4;0.8270245994733801;0.9876251951815124;;9;;100;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 100}
_scaled;4;0.8287326064472044;0.989255620694947;;9;;300;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 300}
_scaled;4;0.828929196963986;0.9895448615464871;;9;;400;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 400}
_scaled;4;0.8289108387212132;0.9898051640633496;;9;;500;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 500}
_scaled;4;0.828797183360488;0.9898600616395345;;9;;700;{'class_weight': None, 'max_depth': 9, 'max_features': None, 'n_estimators': 700}
_scaled;4;0.8261897315185782;0.9887335587957843;;9;0.75;100;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 100}
_scaled;4;0.8277073458080946;0.9915015006888738;;9;0.75;300;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 300}
_scaled;4;0.8283832536735243;0.9916814296040761;;9;0.75;400;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 400}
_scaled;4;0.8285731421732946;0.9918587333958757;;9;0.75;500;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 500}
_scaled;4;0.8296464231618517;0.9919320641118184;;9;0.75;700;{'class_weight': None, 'max_depth': 9, 'max_features': 0.75, 'n_estimators': 700}
_scaled;4;0.8261304135646387;0.9888223560906555;;9;0.9;100;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 100}
_scaled;4;0.8288313530815724;0.9904717658602706;;9;0.9;300;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 300}
_scaled;4;0.8285959418582515;0.9909019144104327;;9;0.9;400;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 400}
_scaled;4;0.8282895717892392;0.9910989527937075;;9;0.9;500;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 500}
_scaled;4;0.8288163215893997;0.9911223311334495;;9;0.9;700;{'class_weight': None, 'max_depth': 9, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;4;0.8397350850742851;0.8701167091051992;{0: 1, 1: 40};5;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 100}
_woe_scaled;4;0.8404362136803488;0.8708176894275551;{0: 1, 1: 40};5;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 300}
_woe_scaled;4;0.8402083768358137;0.8709105511441978;{0: 1, 1: 40};5;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 400}
_woe_scaled;4;0.8402819672972518;0.8709153259276148;{0: 1, 1: 40};5;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 500}
_woe_scaled;4;0.8404151986864056;0.870949511187168;{0: 1, 1: 40};5;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': None, 'n_estimators': 700}
_woe_scaled;4;0.8415016936512962;0.8736273947542973;{0: 1, 1: 40};5;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;4;0.8425669434894352;0.8740250977171328;{0: 1, 1: 40};5;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;4;0.8424158036025757;0.8743132109742162;{0: 1, 1: 40};5;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;4;0.8423065293800193;0.8742589434093535;{0: 1, 1: 40};5;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;4;0.842443356367154;0.8743469457296681;{0: 1, 1: 40};5;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;4;0.8406723381956829;0.8720097491018256;{0: 1, 1: 40};5;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;4;0.8415292821929173;0.8724656010468453;{0: 1, 1: 40};5;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;4;0.8413366821651479;0.8728411795095949;{0: 1, 1: 40};5;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;4;0.8413355059603093;0.872762940818481;{0: 1, 1: 40};5;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;4;0.8414905440895278;0.8726424277420732;{0: 1, 1: 40};5;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 5, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;4;0.8423800698295176;0.8892819793749154;{0: 1, 1: 40};6;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 100}
_woe_scaled;4;0.8430184575002923;0.8900274566647014;{0: 1, 1: 40};6;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 300}
_woe_scaled;4;0.8428074379402979;0.8901244185186888;{0: 1, 1: 40};6;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 400}
_woe_scaled;4;0.8428808485248407;0.8901652765675675;{0: 1, 1: 40};6;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 500}
_woe_scaled;4;0.8429421435039174;0.890136052757533;{0: 1, 1: 40};6;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': None, 'n_estimators': 700}
_woe_scaled;4;0.8430858367489307;0.8933828465881463;{0: 1, 1: 40};6;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;4;0.8443174226463853;0.8939354339617832;{0: 1, 1: 40};6;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;4;0.8443178552134933;0.8942366612356119;{0: 1, 1: 40};6;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;4;0.8443893232456541;0.8942685807666532;{0: 1, 1: 40};6;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;4;0.84438001191453;0.8942691978261125;{0: 1, 1: 40};6;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;4;0.8429696800041421;0.8914599315072369;{0: 1, 1: 40};6;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;4;0.8435386890084937;0.8918858569580834;{0: 1, 1: 40};6;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;4;0.8436748449514945;0.8926612237704563;{0: 1, 1: 40};6;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;4;0.8436436171682493;0.8926771014753704;{0: 1, 1: 40};6;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;4;0.8437967158021538;0.8924139333150828;{0: 1, 1: 40};6;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 6, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;4;0.8429341344378578;0.909194934680858;{0: 1, 1: 40};7;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 100}
_woe_scaled;4;0.8436577795517964;0.9101522742409349;{0: 1, 1: 40};7;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 300}
_woe_scaled;4;0.8435029278887387;0.9104591361482713;{0: 1, 1: 40};7;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 400}
_woe_scaled;4;0.8434725648013985;0.910633539450437;{0: 1, 1: 40};7;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 500}
_woe_scaled;4;0.8435749526249178;0.9104204760351213;{0: 1, 1: 40};7;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': None, 'n_estimators': 700}
_woe_scaled;4;0.8448525787865798;0.9153732925729109;{0: 1, 1: 40};7;0.75;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 100}
_woe_scaled;4;0.8455918021641413;0.9160653931522579;{0: 1, 1: 40};7;0.75;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 300}
_woe_scaled;4;0.8453508595974448;0.9165021733792896;{0: 1, 1: 40};7;0.75;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 400}
_woe_scaled;4;0.8452999339365795;0.9163668587436922;{0: 1, 1: 40};7;0.75;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 500}
_woe_scaled;4;0.8455394421104617;0.9161407944896319;{0: 1, 1: 40};7;0.75;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.75, 'n_estimators': 700}
_woe_scaled;4;0.8435594217751488;0.9121769166669887;{0: 1, 1: 40};7;0.9;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 100}
_woe_scaled;4;0.8442817439847607;0.9129946747716889;{0: 1, 1: 40};7;0.9;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 300}
_woe_scaled;4;0.8443762464454607;0.9136628914524284;{0: 1, 1: 40};7;0.9;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 400}
_woe_scaled;4;0.8442681448919391;0.9136133391004096;{0: 1, 1: 40};7;0.9;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 500}
_woe_scaled;4;0.8443414932197506;0.9133209930553186;{0: 1, 1: 40};7;0.9;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 7, 'max_features': 0.9, 'n_estimators': 700}
_woe_scaled;4;0.8426153897206425;0.9291787914240106;{0: 1, 1: 40};8;;100;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 100}
_woe_scaled;4;0.8432497883281465;0.9304347724556777;{0: 1, 1: 40};8;;300;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 300}
_woe_scaled;4;0.8430276856301495;0.930773106606886;{0: 1, 1: 40};8;;400;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 400}
_woe_scaled;4;0.8430478867619529;0.9309541441835597;{0: 1, 1: 40};8;;500;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 500}
_woe_scaled;4;0.8432658925635169;0.9307944395295594;{0: 1, 1: 40};8;;700;{'class_weight': {0: 1, 1: 40}, 'max_depth': 8, 'max_features': None, 'n_estimators': 700}
